,Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
1260,Notuv - Denk Pharma,2022-04-28 20:22:08,DMO_1001000,2599,Red Cross,Metformin,2022-12-27 08:00:00,1
1261,Notuv - Denk Pharma,2022-04-29 04:58:56,DMO_1001000,2321,Red Cross,Metformin,2023-05-06 08:00:00,12
1262,Notuv - Denk Pharma,2022-04-29 06:32:36,DMO_1001000,4176,Red Cross,Metformin,2023-02-16 08:00:00,16
1263,Notuv - Denk Pharma,2022-04-29 06:51:15,DMO_1001000,2652,Red Cross,Metformin,2023-02-02 08:00:00,1
1264,Notuv - Denk Pharma,2022-04-29 09:19:09,DMO_1001000,1995,Bill Gates Foundation,Metformin,2023-06-07 08:00:00,121
1265,Notuv - Denk Pharma,2022-04-29 15:58:05,DMO_1001000,3829,Red Cross,Metformin,2022-08-19 08:00:00,75
1266,Notuv - Denk Pharma,2022-04-29 17:50:07,DMO_1001000,1173,WHO,Metformin,2023-03-29 08:00:00,7
1267,Notuv - Denk Pharma,2022-04-30 05:22:49,DMO_1001000,3226,WHO,Metformin,2022-06-26 08:00:00,93
1268,Notuv - Denk Pharma,2022-04-30 18:40:45,DMO_1001000,3986,WHO,Metformin,2022-02-21 08:00:00,46
1269,Notuv - Denk Pharma,2022-04-30 20:28:31,DMO_1001000,3957,WHO,Metformin,2022-04-09 08:00:00,13
1270,Notuv - Denk Pharma,2022-05-01 00:48:56,DMO_1001000,3321,WHO,Metformin,2023-06-11 08:00:00,1
1271,Notuv - Denk Pharma,2022-05-01 07:23:04,DMO_1001000,2314,Bill Gates Foundation,Metformin,2023-01-11 08:00:00,30
1272,Notuv - Denk Pharma,2022-05-01 07:43:08,DMO_1001000,2589,Red Cross,Metformin,2022-03-31 08:00:00,81
1273,Notuv - Denk Pharma,2022-05-01 11:07:19,DMO_1001000,3998,WHO,Metformin,2023-05-26 08:00:00,100
1274,Notuv - Denk Pharma,2022-05-01 13:35:00,DMO_1001000,2209,WHO,Metformin,2023-04-06 08:00:00,160
1275,Notuv - Denk Pharma,2022-05-01 21:53:01,DMO_1001000,2903,Bill Gates Foundation,Metformin,2023-06-08 08:00:00,1
1276,Notuv - Denk Pharma,2022-05-02 00:30:27,DMO_1001000,1636,WHO,Metformin,2022-06-28 08:00:00,91
1277,Notuv - Denk Pharma,2022-05-02 12:20:47,DMO_1001000,2417,Bill Gates Foundation,Metformin,2023-04-14 08:00:00,2
1278,Notuv - Denk Pharma,2022-05-02 15:26:28,DMO_1001000,1964,WHO,Metformin,2022-07-22 08:00:00,9
1279,Notuv - Denk Pharma,2022-05-02 17:50:43,DMO_1001000,3828,WHO,Metformin,2022-04-01 08:00:00,11
1280,Notuv - Denk Pharma,2022-05-02 19:22:25,DMO_1001000,2253,Bill Gates Foundation,Metformin,2022-01-02 08:00:00,119
1281,Notuv - Denk Pharma,2022-05-03 02:14:33,DMO_1001000,4942,Red Cross,Metformin,2023-03-27 08:00:00,10
1282,Notuv - Denk Pharma,2022-05-03 02:43:21,DMO_1001000,1801,Red Cross,Metformin,2022-05-08 08:00:00,43
1283,Notuv - Denk Pharma,2022-05-03 09:34:49,DMO_1001000,4532,Red Cross,Metformin,2022-06-28 08:00:00,40
1284,Notuv - Denk Pharma,2022-05-04 00:24:01,DMO_1001000,2334,WHO,Metformin,2022-08-28 08:00:00,128
1285,Notuv - Denk Pharma,2022-05-04 01:18:51,DMO_1001000,2867,Red Cross,Metformin,2022-05-13 08:00:00,80
1286,Notuv - Denk Pharma,2022-05-05 05:54:38,DMO_1001000,2239,Bill Gates Foundation,Metformin,2022-01-08 08:00:00,145
1287,Notuv - Denk Pharma,2022-05-05 14:19:40,DMO_1001000,4290,WHO,Metformin,2022-11-23 08:00:00,78
1288,Notuv - Denk Pharma,2022-05-05 16:32:47,DMO_1001000,3127,Bill Gates Foundation,Metformin,2022-06-23 08:00:00,39
1289,Notuv - Denk Pharma,2022-05-05 17:29:11,DMO_1001000,4611,WHO,Metformin,2023-01-11 08:00:00,62
1290,Notuv - Denk Pharma,2022-05-06 08:51:06,DMO_1001000,2373,Red Cross,Metformin,2023-03-11 08:00:00,63
1291,Notuv - Denk Pharma,2022-05-06 09:07:48,DMO_1001000,4739,WHO,Metformin,2022-01-02 08:00:00,52
1292,Notuv - Denk Pharma,2022-05-06 14:19:18,DMO_1001000,2767,WHO,Metformin,2022-03-29 08:00:00,88
1293,Notuv - Denk Pharma,2022-05-06 19:44:37,DMO_1001000,4712,Red Cross,Metformin,2021-12-28 08:00:00,1
1294,Notuv - Denk Pharma,2022-05-06 23:39:51,DMO_1001000,1032,WHO,Metformin,2022-05-28 08:00:00,33
1295,Notuv - Denk Pharma,2022-05-07 00:02:48,DMO_1001000,4289,WHO,Metformin,2023-04-09 08:00:00,21
1296,Notuv - Denk Pharma,2022-05-07 00:37:45,DMO_1001000,3637,Red Cross,Metformin,2021-11-03 08:00:00,125
1297,Notuv - Denk Pharma,2022-05-07 07:29:15,DMO_1001000,4328,Red Cross,Metformin,2023-02-19 08:00:00,146
1298,Notuv - Denk Pharma,2022-05-07 17:39:48,DMO_1001000,3602,Red Cross,Metformin,2022-09-03 08:00:00,55
1299,Notuv - Denk Pharma,2022-05-07 18:46:09,DMO_1001000,4657,Bill Gates Foundation,Metformin,2022-06-02 08:00:00,214
1300,Notuv - Denk Pharma,2022-05-07 20:46:08,DMO_1001000,2942,WHO,Metformin,2023-03-31 08:00:00,90
1301,Notuv - Denk Pharma,2022-05-07 22:11:38,DMO_1001000,4274,Red Cross,Metformin,2022-10-06 08:00:00,95
1302,Notuv - Denk Pharma,2022-05-08 17:06:59,DMO_1001000,2680,WHO,Metformin,2023-03-30 08:00:00,159
1303,Notuv - Denk Pharma,2022-05-08 21:55:29,DMO_1001000,4762,Bill Gates Foundation,Metformin,2021-12-13 08:00:00,105
1304,Notuv - Denk Pharma,2022-05-09 02:17:27,DMO_1001000,1441,WHO,Metformin,2022-03-19 08:00:00,1
1305,Notuv - Denk Pharma,2022-05-09 06:27:04,DMO_1001000,1615,Bill Gates Foundation,Metformin,2023-04-13 08:00:00,11
1306,Notuv - Denk Pharma,2022-05-09 13:28:03,DMO_1001000,3934,WHO,Metformin,2023-06-29 08:00:00,1
1307,Notuv - Denk Pharma,2022-05-09 17:35:16,DMO_1001000,3993,Red Cross,Metformin,2021-11-01 08:00:00,56
1308,Notuv - Denk Pharma,2022-05-10 08:52:33,DMO_1001000,3743,Red Cross,Metformin,2023-04-08 08:00:00,1
1309,Notuv - Denk Pharma,2022-05-10 14:13:22,DMO_1001000,1496,Bill Gates Foundation,Metformin,2023-04-26 08:00:00,1
1310,Notuv - Denk Pharma,2022-05-10 14:33:00,DMO_1001000,4887,WHO,Metformin,2023-03-08 08:00:00,26
1311,Notuv - Denk Pharma,2022-05-10 14:49:14,DMO_1001000,3437,Red Cross,Metformin,2023-02-08 08:00:00,110
1312,Notuv - Denk Pharma,2022-05-10 21:13:13,DMO_1001000,1672,WHO,Metformin,2023-02-17 08:00:00,1
1313,Notuv - Denk Pharma,2022-05-10 23:02:50,DMO_1001000,3580,Red Cross,Metformin,2023-01-03 08:00:00,9
1314,Notuv - Denk Pharma,2022-05-11 01:18:20,DMO_1001000,2414,Bill Gates Foundation,Metformin,2023-04-21 08:00:00,50
1315,Notuv - Denk Pharma,2022-05-11 14:43:00,DMO_1001000,2837,Bill Gates Foundation,Metformin,2022-11-26 08:00:00,113
1316,Notuv - Denk Pharma,2022-05-11 16:53:01,DMO_1001000,2918,Red Cross,Metformin,2023-07-21 08:00:00,1
1317,Notuv - Denk Pharma,2022-05-12 02:40:00,DMO_1001000,4753,Red Cross,Metformin,2022-01-18 08:00:00,1
1318,Notuv - Denk Pharma,2022-05-12 05:10:49,DMO_1001000,2410,Red Cross,Metformin,2022-02-28 08:00:00,81
1319,Notuv - Denk Pharma,2022-05-12 11:08:27,DMO_1001000,4165,WHO,Metformin,2023-02-17 08:00:00,113
1320,Notuv - Denk Pharma,2022-05-12 13:40:50,DMO_1001000,3543,WHO,Metformin,2022-05-29 08:00:00,42
1321,Notuv - Denk Pharma,2022-05-12 23:12:11,DMO_1001000,4236,WHO,Metformin,2022-08-22 08:00:00,32
1322,Notuv - Denk Pharma,2022-05-13 00:49:03,DMO_1001000,3221,Red Cross,Metformin,2022-01-17 08:00:00,89
1323,Notuv - Denk Pharma,2022-05-13 02:17:46,DMO_1001000,2095,WHO,Metformin,2022-01-14 08:00:00,59
1324,Notuv - Denk Pharma,2022-05-13 22:36:02,DMO_1001000,3024,Red Cross,Metformin,2023-06-09 08:00:00,99
1325,Notuv - Denk Pharma,2022-05-14 02:42:49,DMO_1001000,3923,Bill Gates Foundation,Metformin,2023-07-19 08:00:00,6
1326,Notuv - Denk Pharma,2022-05-14 11:12:40,DMO_1001000,1797,WHO,Metformin,2022-02-16 08:00:00,84
1327,Notuv - Denk Pharma,2022-05-14 19:55:39,DMO_1001000,4148,Bill Gates Foundation,Metformin,2023-05-07 08:00:00,119
1328,Notuv - Denk Pharma,2022-05-15 09:24:18,DMO_1001000,3100,WHO,Metformin,2022-07-07 08:00:00,74
1329,Notuv - Denk Pharma,2022-05-15 14:39:10,DMO_1001000,3705,WHO,Metformin,2023-07-18 08:00:00,106
1330,Notuv - Denk Pharma,2022-05-15 16:53:14,DMO_1001000,2784,Bill Gates Foundation,Metformin,2023-06-09 08:00:00,28
1331,Notuv - Denk Pharma,2022-05-15 22:33:09,DMO_1001000,3213,Red Cross,Metformin,2022-07-17 08:00:00,149
1332,Notuv - Denk Pharma,2022-05-16 10:02:24,DMO_1001000,4245,Bill Gates Foundation,Metformin,2023-05-12 08:00:00,43
1333,Notuv - Denk Pharma,2022-05-16 13:02:50,DMO_1001000,1815,Bill Gates Foundation,Metformin,2023-01-30 08:00:00,85
1334,Notuv - Denk Pharma,2022-05-16 17:08:47,DMO_1001000,1226,Bill Gates Foundation,Metformin,2023-05-21 08:00:00,68
1335,Notuv - Denk Pharma,2022-05-17 02:49:27,DMO_1001000,3143,WHO,Metformin,2022-01-14 08:00:00,115
1336,Notuv - Denk Pharma,2022-05-17 03:40:19,DMO_1001000,2753,Bill Gates Foundation,Metformin,2022-07-22 08:00:00,153
1337,Notuv - Denk Pharma,2022-05-17 15:42:20,DMO_1001000,3142,Red Cross,Metformin,2023-02-01 08:00:00,1
1338,Notuv - Denk Pharma,2022-05-17 19:28:36,DMO_1001000,2127,Bill Gates Foundation,Metformin,2022-10-17 08:00:00,80
1339,Notuv - Denk Pharma,2022-05-17 20:48:05,DMO_1001000,1863,Red Cross,Metformin,2021-12-05 08:00:00,10
1340,Notuv - Denk Pharma,2022-05-17 23:41:26,DMO_1001000,4982,WHO,Metformin,2022-08-20 08:00:00,55
1341,Notuv - Denk Pharma,2022-05-18 02:35:04,DMO_1001000,1553,WHO,Metformin,2022-02-27 08:00:00,45
1342,Notuv - Denk Pharma,2022-05-18 04:59:19,DMO_1001000,3550,WHO,Metformin,2022-07-31 08:00:00,1
1343,Notuv - Denk Pharma,2022-05-18 11:16:23,DMO_1001000,1639,WHO,Metformin,2023-06-05 08:00:00,97
1344,Notuv - Denk Pharma,2022-05-19 00:19:57,DMO_1001000,4720,WHO,Metformin,2023-04-11 08:00:00,82
1345,Notuv - Denk Pharma,2022-05-19 02:30:56,DMO_1001000,1454,Red Cross,Metformin,2022-03-19 08:00:00,44
1346,Notuv - Denk Pharma,2022-05-19 09:42:43,DMO_1001000,3924,WHO,Metformin,2022-07-25 08:00:00,5
1347,Notuv - Denk Pharma,2022-05-19 12:24:18,DMO_1001000,4152,WHO,Metformin,2022-05-11 08:00:00,51
1348,Notuv - Denk Pharma,2022-05-19 22:21:13,DMO_1001000,2412,Red Cross,Metformin,2022-05-04 08:00:00,1
1349,Notuv - Denk Pharma,2022-05-20 11:28:57,DMO_1001000,2084,Bill Gates Foundation,Metformin,2023-05-08 08:00:00,119
1350,Notuv - Denk Pharma,2022-05-20 23:49:17,DMO_1001000,2889,Red Cross,Metformin,2022-02-15 08:00:00,46
1351,Notuv - Denk Pharma,2022-05-21 07:42:03,DMO_1001000,3879,Bill Gates Foundation,Metformin,2023-06-06 08:00:00,27
1352,Notuv - Denk Pharma,2022-05-22 11:15:40,DMO_1001000,1856,Red Cross,Metformin,2023-02-24 08:00:00,83
1353,Notuv - Denk Pharma,2022-05-23 00:53:41,DMO_1001000,4346,WHO,Metformin,2022-05-26 08:00:00,71
1354,Notuv - Denk Pharma,2022-05-23 12:07:28,DMO_1001000,1136,WHO,Metformin,2022-11-20 08:00:00,103
1355,Notuv - Denk Pharma,2022-05-23 12:24:19,DMO_1001000,3367,Bill Gates Foundation,Metformin,2022-04-19 08:00:00,87
1356,Notuv - Denk Pharma,2022-05-23 14:35:57,DMO_1001000,2633,Red Cross,Metformin,2022-11-12 08:00:00,77
1357,Notuv - Denk Pharma,2022-05-23 15:36:40,DMO_1001000,1061,WHO,Metformin,2023-07-15 08:00:00,1
1358,Notuv - Denk Pharma,2022-05-23 17:54:15,DMO_1001000,1231,Red Cross,Metformin,2022-08-24 08:00:00,73
1359,Notuv - Denk Pharma,2022-05-24 02:09:18,DMO_1001000,2641,Bill Gates Foundation,Metformin,2022-10-12 08:00:00,5
1360,Notuv - Denk Pharma,2022-05-24 07:10:55,DMO_1001000,1817,Red Cross,Metformin,2022-11-03 08:00:00,1
1361,Notuv - Denk Pharma,2022-05-24 15:07:08,DMO_1001000,1229,Red Cross,Metformin,2022-07-21 08:00:00,52
1362,Notuv - Denk Pharma,2022-05-24 22:25:42,DMO_1001000,4803,WHO,Metformin,2023-05-13 08:00:00,18
1363,Notuv - Denk Pharma,2022-05-25 04:31:44,DMO_1001000,4535,WHO,Metformin,2022-05-03 08:00:00,120
1364,Notuv - Denk Pharma,2022-05-26 11:24:37,DMO_1001000,2016,WHO,Metformin,2023-01-06 08:00:00,111
1365,Notuv - Denk Pharma,2022-05-26 18:07:31,DMO_1001000,3647,Red Cross,Metformin,2022-09-04 08:00:00,12
1366,Notuv - Denk Pharma,2022-05-26 19:52:43,DMO_1001000,1491,Bill Gates Foundation,Metformin,2022-02-16 08:00:00,85
1367,Notuv - Denk Pharma,2022-05-27 01:47:00,DMO_1001000,2817,WHO,Metformin,2023-05-24 08:00:00,1
1368,Notuv - Denk Pharma,2022-05-27 05:36:48,DMO_1001000,3679,Red Cross,Metformin,2022-03-04 08:00:00,29
1369,Notuv - Denk Pharma,2022-05-27 09:30:53,DMO_1001000,4124,WHO,Metformin,2023-05-28 08:00:00,70
1370,Notuv - Denk Pharma,2022-05-27 11:45:03,DMO_1001000,1360,Red Cross,Metformin,2023-05-07 08:00:00,172
1371,Notuv - Denk Pharma,2022-05-27 12:11:15,DMO_1001000,1415,Bill Gates Foundation,Metformin,2023-05-06 08:00:00,20
1372,Notuv - Denk Pharma,2022-05-27 19:25:02,DMO_1001000,2980,WHO,Metformin,2023-07-27 08:00:00,57
1373,Notuv - Denk Pharma,2022-05-27 22:22:21,DMO_1001000,3442,Red Cross,Metformin,2022-11-29 08:00:00,80
1374,Notuv - Denk Pharma,2022-05-27 22:23:12,DMO_1001000,2064,WHO,Metformin,2022-12-25 08:00:00,1
1375,Notuv - Denk Pharma,2022-05-27 23:33:21,DMO_1001000,4881,WHO,Metformin,2022-11-11 08:00:00,88
1376,Notuv - Denk Pharma,2022-05-28 10:02:01,DMO_1001000,1315,Red Cross,Metformin,2023-04-24 08:00:00,26
1377,Notuv - Denk Pharma,2022-05-28 15:02:28,DMO_1001000,1667,Red Cross,Metformin,2022-07-12 08:00:00,70
1378,Notuv - Denk Pharma,2022-05-28 15:10:56,DMO_1001000,1166,Red Cross,Metformin,2022-01-16 08:00:00,137
1379,Notuv - Denk Pharma,2022-05-28 18:29:00,DMO_1001000,3478,Red Cross,Metformin,2022-07-23 08:00:00,30
1380,Notuv - Denk Pharma,2022-05-29 06:43:17,DMO_1001000,1427,WHO,Metformin,2022-07-27 08:00:00,155
1381,Notuv - Denk Pharma,2022-05-29 09:21:43,DMO_1001000,3280,Bill Gates Foundation,Metformin,2022-02-15 08:00:00,56
1382,Notuv - Denk Pharma,2022-05-29 14:18:23,DMO_1001000,4603,Bill Gates Foundation,Metformin,2022-06-02 08:00:00,57
1383,Notuv - Denk Pharma,2022-05-29 16:49:02,DMO_1001000,3188,Bill Gates Foundation,Metformin,2022-08-23 08:00:00,118
1384,Notuv - Denk Pharma,2022-05-29 17:12:17,DMO_1001000,4517,Red Cross,Metformin,2021-12-20 08:00:00,1
1385,Notuv - Denk Pharma,2022-05-30 02:33:14,DMO_1001000,3167,Red Cross,Metformin,2023-07-14 08:00:00,81
1386,Notuv - Denk Pharma,2022-05-30 06:48:18,DMO_1001000,3330,Bill Gates Foundation,Metformin,2023-01-24 08:00:00,15
1387,Notuv - Denk Pharma,2022-05-31 06:59:12,DMO_1001000,2484,WHO,Metformin,2022-10-29 08:00:00,30
1388,Notuv - Denk Pharma,2022-05-31 07:32:28,DMO_1001000,3137,Red Cross,Metformin,2022-10-29 08:00:00,158
1389,Notuv - Denk Pharma,2022-05-31 10:05:25,DMO_1001000,4997,WHO,Metformin,2023-06-25 08:00:00,95
1390,Notuv - Denk Pharma,2022-05-31 10:12:09,DMO_1001000,4093,Bill Gates Foundation,Metformin,2022-12-04 08:00:00,90
1391,Notuv - Denk Pharma,2022-05-31 18:14:07,DMO_1001000,2979,Bill Gates Foundation,Metformin,2023-01-19 08:00:00,10
1392,Notuv - Denk Pharma,2022-05-31 21:13:36,DMO_1001000,2464,Red Cross,Metformin,2022-10-13 08:00:00,103
1393,Notuv - Denk Pharma,2022-06-01 09:56:07,DMO_1001000,1039,WHO,Metformin,2022-03-20 08:00:00,74
1394,Notuv - Denk Pharma,2022-06-01 11:37:03,DMO_1001000,1333,Red Cross,Metformin,2023-04-09 08:00:00,62
1395,Notuv - Denk Pharma,2022-06-01 14:45:42,DMO_1001000,1342,Bill Gates Foundation,Metformin,2023-02-20 08:00:00,43
1396,Notuv - Denk Pharma,2022-06-02 05:32:47,DMO_1001000,1319,Red Cross,Metformin,2022-12-31 08:00:00,107
1397,Notuv - Denk Pharma,2022-06-02 07:43:18,DMO_1001000,2373,WHO,Metformin,2022-12-22 08:00:00,136
1398,Notuv - Denk Pharma,2022-06-02 18:30:26,DMO_1001000,1532,Bill Gates Foundation,Metformin,2022-07-27 08:00:00,1
1399,Notuv - Denk Pharma,2022-06-02 19:28:58,DMO_1001000,3265,Red Cross,Metformin,2022-11-28 08:00:00,1
1400,Notuv - Denk Pharma,2022-06-03 05:52:26,DMO_1001000,4728,Bill Gates Foundation,Metformin,2022-08-16 08:00:00,117
1401,Notuv - Denk Pharma,2022-06-03 21:37:20,DMO_1001000,4341,Red Cross,Metformin,2022-10-15 08:00:00,1
1402,Notuv - Denk Pharma,2022-06-04 05:01:38,DMO_1001000,3965,Red Cross,Metformin,2022-02-20 08:00:00,89
1403,Notuv - Denk Pharma,2022-06-04 11:27:49,DMO_1001000,4025,WHO,Metformin,2021-12-26 08:00:00,1
1404,Notuv - Denk Pharma,2022-06-04 12:11:35,DMO_1001000,4216,WHO,Metformin,2022-03-04 08:00:00,1
1405,Notuv - Denk Pharma,2022-06-04 14:22:28,DMO_1001000,3895,Bill Gates Foundation,Metformin,2022-04-11 08:00:00,37
1406,Notuv - Denk Pharma,2022-06-04 18:33:44,DMO_1001000,4327,Bill Gates Foundation,Metformin,2023-06-16 08:00:00,17
1407,Notuv - Denk Pharma,2022-06-04 22:03:01,DMO_1001000,3471,Red Cross,Metformin,2022-10-03 08:00:00,1
1408,Notuv - Denk Pharma,2022-06-04 23:03:51,DMO_1001000,4493,WHO,Metformin,2023-01-09 08:00:00,1
1409,Notuv - Denk Pharma,2022-06-05 13:54:25,DMO_1001000,3221,WHO,Metformin,2022-02-21 08:00:00,118
1410,Notuv - Denk Pharma,2022-06-05 22:48:17,DMO_1001000,4067,Bill Gates Foundation,Metformin,2022-11-12 08:00:00,70
1411,Notuv - Denk Pharma,2022-06-06 04:26:11,DMO_1001000,1197,WHO,Metformin,2022-08-04 08:00:00,122
1412,Notuv - Denk Pharma,2022-06-06 05:18:08,DMO_1001000,2331,Red Cross,Metformin,2023-02-27 08:00:00,36
1413,Notuv - Denk Pharma,2022-06-06 12:19:11,DMO_1001000,4371,WHO,Metformin,2023-04-15 08:00:00,22
1414,Notuv - Denk Pharma,2022-06-06 17:30:29,DMO_1001000,1004,Bill Gates Foundation,Metformin,2021-11-13 08:00:00,72
1415,Notuv - Denk Pharma,2022-06-06 18:21:15,DMO_1001000,1945,Red Cross,Metformin,2022-06-16 08:00:00,24
1416,Notuv - Denk Pharma,2022-06-06 19:57:40,DMO_1001000,4472,WHO,Metformin,2021-11-16 08:00:00,44
1417,Notuv - Denk Pharma,2022-06-07 14:39:40,DMO_1001000,1903,WHO,Metformin,2022-08-29 08:00:00,52
1418,Notuv - Denk Pharma,2022-06-07 19:20:21,DMO_1001000,2492,WHO,Metformin,2022-05-29 08:00:00,10
1419,Notuv - Denk Pharma,2022-06-07 20:46:47,DMO_1001000,3406,WHO,Metformin,2023-05-27 08:00:00,128
1420,Notuv - Denk Pharma,2022-06-08 01:54:57,DMO_1001000,1308,WHO,Metformin,2022-03-01 08:00:00,1
1421,Notuv - Denk Pharma,2022-06-08 02:49:11,DMO_1001000,4164,Red Cross,Metformin,2022-08-31 08:00:00,58
1422,Notuv - Denk Pharma,2022-06-09 05:35:21,DMO_1001000,2215,WHO,Metformin,2023-03-02 08:00:00,108
1423,Notuv - Denk Pharma,2022-06-09 06:39:45,DMO_1001000,3580,WHO,Metformin,2023-05-28 08:00:00,44
1424,Notuv - Denk Pharma,2022-06-09 08:11:08,DMO_1001000,1683,Bill Gates Foundation,Metformin,2022-10-09 08:00:00,119
1425,Notuv - Denk Pharma,2022-06-09 12:48:26,DMO_1001000,3601,Red Cross,Metformin,2022-07-18 08:00:00,1
1426,Notuv - Denk Pharma,2022-06-09 12:52:41,DMO_1001000,2688,WHO,Metformin,2022-03-15 08:00:00,92
1427,Notuv - Denk Pharma,2022-06-09 15:36:10,DMO_1001000,3826,WHO,Metformin,2023-01-20 08:00:00,24
1428,Notuv - Denk Pharma,2022-06-10 03:04:50,DMO_1001000,3352,WHO,Metformin,2023-07-22 08:00:00,25
1429,Notuv - Denk Pharma,2022-06-11 04:54:47,DMO_1001000,3965,Red Cross,Metformin,2021-11-06 08:00:00,57
1430,Notuv - Denk Pharma,2022-06-11 08:27:35,DMO_1001000,1582,Red Cross,Metformin,2022-09-30 08:00:00,45
1431,Notuv - Denk Pharma,2022-06-11 09:12:38,DMO_1001000,3351,Red Cross,Metformin,2022-10-09 08:00:00,4
1432,Notuv - Denk Pharma,2022-06-11 10:13:02,DMO_1001000,2971,Bill Gates Foundation,Metformin,2021-11-16 08:00:00,25
1433,Notuv - Denk Pharma,2022-06-12 04:08:34,DMO_1001000,1566,WHO,Metformin,2023-04-08 08:00:00,45
1434,Notuv - Denk Pharma,2022-06-12 07:13:29,DMO_1001000,3634,WHO,Metformin,2023-02-21 08:00:00,6
1435,Notuv - Denk Pharma,2022-06-12 07:16:13,DMO_1001000,2603,WHO,Metformin,2022-08-28 08:00:00,126
1436,Notuv - Denk Pharma,2022-06-12 13:42:07,DMO_1001000,4410,Red Cross,Metformin,2022-01-05 08:00:00,18
1437,Notuv - Denk Pharma,2022-06-12 15:37:33,DMO_1001000,1752,Bill Gates Foundation,Metformin,2021-10-31 08:00:00,87
1438,Notuv - Denk Pharma,2022-06-12 17:07:49,DMO_1001000,2900,Red Cross,Metformin,2022-12-24 08:00:00,1
1439,Notuv - Denk Pharma,2022-06-12 19:46:06,DMO_1001000,3181,WHO,Metformin,2023-06-28 08:00:00,55
1440,Notuv - Denk Pharma,2022-06-12 21:12:57,DMO_1001000,3452,Bill Gates Foundation,Metformin,2021-12-17 08:00:00,60
1441,Notuv - Denk Pharma,2022-06-13 00:06:43,DMO_1001000,3060,WHO,Metformin,2021-11-28 08:00:00,123
1442,Notuv - Denk Pharma,2022-06-13 02:48:10,DMO_1001000,4076,WHO,Metformin,2023-06-25 08:00:00,71
1443,Notuv - Denk Pharma,2022-06-13 03:36:40,DMO_1001000,4924,Red Cross,Metformin,2021-11-06 08:00:00,1
1444,Notuv - Denk Pharma,2022-06-13 14:20:27,DMO_1001000,1085,WHO,Metformin,2022-08-07 08:00:00,113
1445,Notuv - Denk Pharma,2022-06-13 19:09:22,DMO_1001000,3223,WHO,Metformin,2022-06-20 08:00:00,66
1446,Notuv - Denk Pharma,2022-06-13 20:40:09,DMO_1001000,3770,Red Cross,Metformin,2021-12-04 08:00:00,80
1447,Notuv - Denk Pharma,2022-06-14 01:15:59,DMO_1001000,3221,Bill Gates Foundation,Metformin,2021-11-09 08:00:00,1
1448,Notuv - Denk Pharma,2022-06-14 14:27:01,DMO_1001000,4602,Red Cross,Metformin,2023-01-01 08:00:00,1
1449,Notuv - Denk Pharma,2022-06-14 17:37:50,DMO_1001000,4223,WHO,Metformin,2023-02-07 08:00:00,5
1450,Notuv - Denk Pharma,2022-06-14 21:40:18,DMO_1001000,4517,Red Cross,Metformin,2022-04-26 08:00:00,79
1451,Notuv - Denk Pharma,2022-06-14 22:18:38,DMO_1001000,2897,Red Cross,Metformin,2023-02-01 08:00:00,10
1452,Notuv - Denk Pharma,2022-06-14 23:51:42,DMO_1001000,1391,Bill Gates Foundation,Metformin,2022-06-29 08:00:00,1
1453,Notuv - Denk Pharma,2022-06-16 01:02:57,DMO_1001000,4555,WHO,Metformin,2023-02-05 08:00:00,94
1454,Notuv - Denk Pharma,2022-06-17 12:28:58,DMO_1001000,1427,Bill Gates Foundation,Metformin,2022-03-08 08:00:00,56
1455,Notuv - Denk Pharma,2022-06-17 13:39:50,DMO_1001000,3588,WHO,Metformin,2022-03-26 08:00:00,40
1456,Notuv - Denk Pharma,2022-06-17 15:26:52,DMO_1001000,4054,Bill Gates Foundation,Metformin,2022-04-19 08:00:00,173
1457,Notuv - Denk Pharma,2022-06-17 20:22:17,DMO_1001000,3114,Bill Gates Foundation,Metformin,2022-04-12 08:00:00,142
1458,Notuv - Denk Pharma,2022-06-18 01:16:04,DMO_1001000,3088,Bill Gates Foundation,Metformin,2022-10-15 08:00:00,96
1459,Notuv - Denk Pharma,2022-06-18 10:10:57,DMO_1001000,1166,Red Cross,Metformin,2022-10-21 08:00:00,7
1460,Notuv - Denk Pharma,2022-06-18 19:37:29,DMO_1001000,1448,WHO,Metformin,2022-02-22 08:00:00,49
1461,Notuv - Denk Pharma,2022-06-18 22:20:52,DMO_1001000,3987,Red Cross,Metformin,2021-11-29 08:00:00,85
1462,Notuv - Denk Pharma,2022-06-19 00:37:11,DMO_1001000,1035,Red Cross,Metformin,2022-09-23 08:00:00,58
1463,Notuv - Denk Pharma,2022-06-19 01:51:19,DMO_1001000,2416,WHO,Metformin,2022-12-25 08:00:00,1
1464,Notuv - Denk Pharma,2022-06-19 07:06:10,DMO_1001000,2655,WHO,Metformin,2022-04-16 08:00:00,28
1465,Notuv - Denk Pharma,2022-06-19 08:42:54,DMO_1001000,4350,WHO,Metformin,2023-01-26 08:00:00,1
1466,Notuv - Denk Pharma,2022-06-19 10:03:15,DMO_1001000,2439,Bill Gates Foundation,Metformin,2022-03-26 08:00:00,40
1467,Notuv - Denk Pharma,2022-06-19 11:46:35,DMO_1001000,2066,Red Cross,Metformin,2022-04-17 08:00:00,129
1468,Notuv - Denk Pharma,2022-06-20 00:21:42,DMO_1001000,2315,WHO,Metformin,2022-05-27 08:00:00,1
1469,Notuv - Denk Pharma,2022-06-20 01:29:20,DMO_1001000,4765,WHO,Metformin,2023-06-25 08:00:00,89
