Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
Notuv - Denk Pharma,2022-05-14 00:54:31,DMO_1001000,4167,Red Cross,Metformin,2022-04-18 08:00:00,34
Notuv - Denk Pharma,2022-05-15 05:46:11,DMO_1001000,2912,WHO,Metformin,2022-05-14 08:00:00,1
Notuv - Denk Pharma,2022-05-15 12:25:27,DMO_1001000,3036,WHO,Metformin,2023-01-22 08:00:00,2
Notuv - Denk Pharma,2022-05-15 13:38:23,DMO_1001000,1371,Red Cross,Metformin,2022-11-14 08:00:00,28
Notuv - Denk Pharma,2022-05-15 16:28:00,DMO_1001000,2578,Red Cross,Metformin,2023-01-19 08:00:00,20
Notuv - Denk Pharma,2022-05-15 17:09:09,DMO_1001000,2424,Bill Gates Foundation,Metformin,2023-05-09 08:00:00,21
Notuv - Denk Pharma,2022-05-15 19:35:58,DMO_1001000,3883,WHO,Metformin,2021-12-23 08:00:00,26
Notuv - Denk Pharma,2022-05-15 23:44:55,DMO_1001000,4400,Red Cross,Metformin,2023-04-27 08:00:00,26
Notuv - Denk Pharma,2022-05-16 06:29:28,DMO_1001000,1279,Red Cross,Metformin,2022-10-07 08:00:00,7
Notuv - Denk Pharma,2022-05-16 13:46:02,DMO_1001000,4828,Red Cross,Metformin,2023-06-23 08:00:00,10
Notuv - Denk Pharma,2022-05-16 21:46:08,DMO_1001000,2556,Bill Gates Foundation,Metformin,2021-12-14 08:00:00,27
Notuv - Denk Pharma,2022-05-17 03:35:17,DMO_1001000,2214,Red Cross,Metformin,2021-12-15 08:00:00,21
Notuv - Denk Pharma,2022-05-17 13:55:23,DMO_1001000,1553,Red Cross,Metformin,2022-10-04 08:00:00,16
Notuv - Denk Pharma,2022-05-17 15:54:47,DMO_1001000,2801,WHO,Metformin,2023-02-08 08:00:00,15
Notuv - Denk Pharma,2022-05-17 19:51:05,DMO_1001000,1415,Red Cross,Metformin,2023-06-24 08:00:00,40
Notuv - Denk Pharma,2022-05-17 19:53:11,DMO_1001000,2961,Bill Gates Foundation,Metformin,2022-06-09 08:00:00,30
Notuv - Denk Pharma,2022-05-18 01:05:56,DMO_1001000,3800,Red Cross,Metformin,2021-11-16 08:00:00,32
Notuv - Denk Pharma,2022-05-18 01:30:59,DMO_1001000,2579,Red Cross,Metformin,2023-06-10 08:00:00,7
Notuv - Denk Pharma,2022-05-18 02:34:18,DMO_1001000,1570,Red Cross,Metformin,2023-05-11 08:00:00,43
Notuv - Denk Pharma,2022-05-18 08:27:41,DMO_1001000,1778,Red Cross,Metformin,2023-06-12 08:00:00,24
Notuv - Denk Pharma,2022-05-18 12:24:14,DMO_1001000,1943,Red Cross,Metformin,2022-11-19 08:00:00,10
Notuv - Denk Pharma,2022-05-18 17:40:15,DMO_1001000,4143,Red Cross,Metformin,2023-05-20 08:00:00,17
Notuv - Denk Pharma,2022-05-18 20:24:30,DMO_1001000,4757,Bill Gates Foundation,Metformin,2022-01-14 08:00:00,44
Notuv - Denk Pharma,2022-05-18 21:44:23,DMO_1001000,2903,Bill Gates Foundation,Metformin,2023-01-28 08:00:00,24
Notuv - Denk Pharma,2022-05-19 00:54:47,DMO_1001000,1742,Bill Gates Foundation,Metformin,2022-11-10 08:00:00,9
Notuv - Denk Pharma,2022-05-19 14:00:03,DMO_1001000,2007,Red Cross,Metformin,2021-11-13 08:00:00,6
Notuv - Denk Pharma,2022-05-19 17:06:21,DMO_1001000,4074,WHO,Metformin,2022-02-21 08:00:00,28
Notuv - Denk Pharma,2022-05-20 14:33:17,DMO_1001000,2125,Bill Gates Foundation,Metformin,2022-08-25 08:00:00,34
Notuv - Denk Pharma,2022-05-21 00:37:47,DMO_1001000,3256,Red Cross,Metformin,2022-08-04 08:00:00,18
Notuv - Denk Pharma,2022-05-21 06:16:11,DMO_1001000,4578,Bill Gates Foundation,Metformin,2022-05-17 08:00:00,22
Notuv - Denk Pharma,2022-05-21 10:20:22,DMO_1001000,1663,Red Cross,Metformin,2023-02-17 08:00:00,13
Notuv - Denk Pharma,2022-05-21 15:07:50,DMO_1001000,1641,WHO,Metformin,2021-11-07 08:00:00,1
Notuv - Denk Pharma,2022-05-21 16:00:23,DMO_1001000,3697,Bill Gates Foundation,Metformin,2022-07-07 08:00:00,29
Notuv - Denk Pharma,2022-05-22 00:51:30,DMO_1001000,2641,Bill Gates Foundation,Metformin,2022-11-22 08:00:00,47
Notuv - Denk Pharma,2022-05-22 06:40:07,DMO_1001000,3177,WHO,Metformin,2021-11-14 08:00:00,43
Notuv - Denk Pharma,2022-05-23 12:09:34,DMO_1001000,3215,Red Cross,Metformin,2023-03-18 08:00:00,9
Notuv - Denk Pharma,2022-05-23 22:47:29,DMO_1001000,3481,Bill Gates Foundation,Metformin,2023-06-25 08:00:00,31
Notuv - Denk Pharma,2022-05-24 02:10:25,DMO_1001000,1277,WHO,Metformin,2022-09-16 08:00:00,32
Notuv - Denk Pharma,2022-05-24 18:26:15,DMO_1001000,3613,Bill Gates Foundation,Metformin,2021-12-25 08:00:00,17
Notuv - Denk Pharma,2022-05-24 19:55:30,DMO_1001000,4133,WHO,Metformin,2023-07-05 08:00:00,26
Notuv - Denk Pharma,2022-05-25 00:16:04,DMO_1001000,4406,Bill Gates Foundation,Metformin,2022-11-14 08:00:00,28
Notuv - Denk Pharma,2022-05-25 00:49:36,DMO_1001000,3959,Red Cross,Metformin,2022-08-16 08:00:00,20
Notuv - Denk Pharma,2022-05-25 04:54:40,DMO_1001000,2277,WHO,Metformin,2022-05-17 08:00:00,21
Notuv - Denk Pharma,2022-05-25 07:48:26,DMO_1001000,3130,Red Cross,Metformin,2022-06-02 08:00:00,29
Notuv - Denk Pharma,2022-05-25 10:26:12,DMO_1001000,3402,Bill Gates Foundation,Metformin,2022-09-04 08:00:00,31
Notuv - Denk Pharma,2022-05-26 04:59:12,DMO_1001000,1308,WHO,Metformin,2023-07-11 08:00:00,1
Notuv - Denk Pharma,2022-05-26 11:09:53,DMO_1001000,2176,Bill Gates Foundation,Metformin,2022-07-30 08:00:00,17
Notuv - Denk Pharma,2022-05-26 12:22:13,DMO_1001000,4758,Bill Gates Foundation,Metformin,2023-05-25 08:00:00,27
Notuv - Denk Pharma,2022-05-27 08:03:27,DMO_1001000,1336,Red Cross,Metformin,2022-11-30 08:00:00,18
Notuv - Denk Pharma,2022-05-27 15:15:06,DMO_1001000,4581,Bill Gates Foundation,Metformin,2022-04-15 08:00:00,53
Notuv - Denk Pharma,2022-05-27 19:53:37,DMO_1001000,4095,Red Cross,Metformin,2022-09-24 08:00:00,25
Notuv - Denk Pharma,2022-05-27 21:21:57,DMO_1001000,1141,Red Cross,Metformin,2021-12-16 08:00:00,34
Notuv - Denk Pharma,2022-05-28 05:57:17,DMO_1001000,2542,Red Cross,Metformin,2023-06-25 08:00:00,52
Notuv - Denk Pharma,2022-05-28 09:53:35,DMO_1001000,2189,WHO,Metformin,2022-12-29 08:00:00,35
Notuv - Denk Pharma,2022-05-28 17:19:08,DMO_1001000,3125,Bill Gates Foundation,Metformin,2023-04-27 08:00:00,64
Notuv - Denk Pharma,2022-05-28 19:01:45,DMO_1001000,1432,Bill Gates Foundation,Metformin,2022-02-28 08:00:00,20
Notuv - Denk Pharma,2022-05-28 22:19:15,DMO_1001000,4491,Red Cross,Metformin,2021-11-10 08:00:00,21
Notuv - Denk Pharma,2022-05-29 02:24:46,DMO_1001000,2267,WHO,Metformin,2022-11-20 08:00:00,30
Notuv - Denk Pharma,2022-05-29 06:55:06,DMO_1001000,1688,Bill Gates Foundation,Metformin,2022-05-06 08:00:00,29
Notuv - Denk Pharma,2022-05-29 07:09:39,DMO_1001000,2096,WHO,Metformin,2022-11-12 08:00:00,1
Notuv - Denk Pharma,2022-05-29 11:00:14,DMO_1001000,2693,Red Cross,Metformin,2023-06-28 08:00:00,9
Notuv - Denk Pharma,2022-05-29 12:45:41,DMO_1001000,3499,Bill Gates Foundation,Metformin,2023-02-07 08:00:00,4
Notuv - Denk Pharma,2022-05-29 23:03:22,DMO_1001000,4892,WHO,Metformin,2022-12-21 08:00:00,5
Notuv - Denk Pharma,2022-05-30 01:07:38,DMO_1001000,1353,Red Cross,Metformin,2023-01-11 08:00:00,51
Notuv - Denk Pharma,2022-05-30 06:16:38,DMO_1001000,2577,Bill Gates Foundation,Metformin,2022-03-29 08:00:00,31
Notuv - Denk Pharma,2022-05-30 07:10:28,DMO_1001000,4968,WHO,Metformin,2023-03-02 08:00:00,14
Notuv - Denk Pharma,2022-05-30 20:54:52,DMO_1001000,4389,WHO,Metformin,2022-05-20 08:00:00,21
Notuv - Denk Pharma,2022-05-30 21:23:42,DMO_1001000,4054,Bill Gates Foundation,Metformin,2022-11-15 08:00:00,45
Notuv - Denk Pharma,2022-05-31 07:18:02,DMO_1001000,2205,WHO,Metformin,2021-12-05 08:00:00,49
Notuv - Denk Pharma,2022-05-31 15:36:38,DMO_1001000,1276,Bill Gates Foundation,Metformin,2021-12-13 08:00:00,5
Notuv - Denk Pharma,2022-05-31 15:40:45,DMO_1001000,1163,Red Cross,Metformin,2022-01-10 08:00:00,12
Notuv - Denk Pharma,2022-05-31 21:50:12,DMO_1001000,3353,WHO,Metformin,2023-07-03 08:00:00,10
Notuv - Denk Pharma,2022-05-31 23:33:04,DMO_1001000,2840,Bill Gates Foundation,Metformin,2022-06-01 08:00:00,17
Notuv - Denk Pharma,2022-06-01 03:07:13,DMO_1001000,4634,WHO,Metformin,2022-08-30 08:00:00,2
Notuv - Denk Pharma,2022-06-01 07:43:36,DMO_1001000,1426,WHO,Metformin,2022-03-27 08:00:00,14
Notuv - Denk Pharma,2022-06-01 15:15:31,DMO_1001000,4622,WHO,Metformin,2023-01-03 08:00:00,19
Notuv - Denk Pharma,2022-06-02 06:35:59,DMO_1001000,3609,WHO,Metformin,2022-03-11 08:00:00,27
Notuv - Denk Pharma,2022-06-02 06:53:54,DMO_1001000,2011,Red Cross,Metformin,2022-11-04 08:00:00,34
Notuv - Denk Pharma,2022-06-02 09:11:16,DMO_1001000,1812,WHO,Metformin,2023-03-11 08:00:00,30
Notuv - Denk Pharma,2022-06-02 14:34:32,DMO_1001000,2739,Bill Gates Foundation,Metformin,2023-03-20 08:00:00,7
Notuv - Denk Pharma,2022-06-02 16:36:40,DMO_1001000,3016,Red Cross,Metformin,2023-01-25 08:00:00,46
Notuv - Denk Pharma,2022-06-02 18:13:27,DMO_1001000,2033,Bill Gates Foundation,Metformin,2023-07-10 08:00:00,13
Notuv - Denk Pharma,2022-06-02 21:26:57,DMO_1001000,3777,Red Cross,Metformin,2023-01-31 08:00:00,31
Notuv - Denk Pharma,2022-06-02 21:44:59,DMO_1001000,4807,WHO,Metformin,2022-06-02 08:00:00,21
Notuv - Denk Pharma,2022-06-03 12:29:50,DMO_1001000,1962,Bill Gates Foundation,Metformin,2022-12-18 08:00:00,8
Notuv - Denk Pharma,2022-06-03 20:25:32,DMO_1001000,1425,WHO,Metformin,2021-11-09 08:00:00,1
Notuv - Denk Pharma,2022-06-03 21:34:30,DMO_1001000,3104,Red Cross,Metformin,2022-06-24 08:00:00,43
Notuv - Denk Pharma,2022-06-03 23:25:48,DMO_1001000,3324,Red Cross,Metformin,2021-12-19 08:00:00,47
Notuv - Denk Pharma,2022-06-04 06:30:52,DMO_1001000,2202,WHO,Metformin,2023-03-09 08:00:00,31
Notuv - Denk Pharma,2022-06-04 15:51:48,DMO_1001000,2843,Red Cross,Metformin,2023-04-28 08:00:00,5
Notuv - Denk Pharma,2022-06-04 17:57:54,DMO_1001000,4187,Red Cross,Metformin,2022-06-19 08:00:00,43
Notuv - Denk Pharma,2022-06-04 20:01:14,DMO_1001000,4405,Red Cross,Metformin,2022-05-17 08:00:00,26
Notuv - Denk Pharma,2022-06-04 23:40:12,DMO_1001000,4988,Bill Gates Foundation,Metformin,2023-05-18 08:00:00,28
Notuv - Denk Pharma,2022-06-05 06:31:17,DMO_1001000,4177,Red Cross,Metformin,2022-09-13 08:00:00,34
Notuv - Denk Pharma,2022-06-05 09:15:21,DMO_1001000,4122,Red Cross,Metformin,2023-06-10 08:00:00,9
Notuv - Denk Pharma,2022-06-05 13:22:35,DMO_1001000,3640,WHO,Metformin,2022-01-15 08:00:00,40
Notuv - Denk Pharma,2022-06-06 11:33:05,DMO_1001000,4512,WHO,Metformin,2023-06-08 08:00:00,18
Notuv - Denk Pharma,2022-06-06 11:36:47,DMO_1001000,2185,WHO,Metformin,2023-07-22 08:00:00,26
Notuv - Denk Pharma,2022-06-06 15:01:31,DMO_1001000,3618,Red Cross,Metformin,2021-12-22 08:00:00,23
Notuv - Denk Pharma,2022-06-06 21:56:39,DMO_1001000,2329,WHO,Metformin,2023-06-21 08:00:00,37
Notuv - Denk Pharma,2022-06-07 02:20:32,DMO_1001000,1306,Red Cross,Metformin,2022-11-14 08:00:00,19
Notuv - Denk Pharma,2022-06-07 17:33:35,DMO_1001000,4987,Red Cross,Metformin,2023-01-12 08:00:00,34
Notuv - Denk Pharma,2022-06-08 06:14:09,DMO_1001000,2336,Bill Gates Foundation,Metformin,2021-11-04 08:00:00,1
Notuv - Denk Pharma,2022-06-08 09:09:54,DMO_1001000,1558,Bill Gates Foundation,Metformin,2022-04-07 08:00:00,29
Notuv - Denk Pharma,2022-06-08 09:10:29,DMO_1001000,4934,Red Cross,Metformin,2022-05-16 08:00:00,30
Notuv - Denk Pharma,2022-06-08 10:19:16,DMO_1001000,1082,WHO,Metformin,2022-04-12 08:00:00,54
Notuv - Denk Pharma,2022-06-08 13:26:09,DMO_1001000,1816,Red Cross,Metformin,2022-02-24 08:00:00,7
Notuv - Denk Pharma,2022-06-08 14:01:09,DMO_1001000,4289,WHO,Metformin,2022-01-26 08:00:00,1
Notuv - Denk Pharma,2022-06-08 14:12:41,DMO_1001000,1489,Red Cross,Metformin,2022-07-23 08:00:00,25
Notuv - Denk Pharma,2022-06-08 19:31:45,DMO_1001000,3411,Red Cross,Metformin,2022-09-29 08:00:00,16
Notuv - Denk Pharma,2022-06-08 22:34:18,DMO_1001000,4480,Red Cross,Metformin,2022-01-11 08:00:00,22
Notuv - Denk Pharma,2022-06-08 22:47:51,DMO_1001000,2586,Bill Gates Foundation,Metformin,2021-12-23 08:00:00,13
Notuv - Denk Pharma,2022-06-08 23:47:04,DMO_1001000,2878,Bill Gates Foundation,Metformin,2023-05-21 08:00:00,18
Notuv - Denk Pharma,2022-06-09 03:49:19,DMO_1001000,2044,Red Cross,Metformin,2022-07-02 08:00:00,41
Notuv - Denk Pharma,2022-06-09 11:35:31,DMO_1001000,1257,Red Cross,Metformin,2022-07-28 08:00:00,1
Notuv - Denk Pharma,2022-06-09 19:15:03,DMO_1001000,4493,Bill Gates Foundation,Metformin,2021-11-20 08:00:00,21
Notuv - Denk Pharma,2022-06-09 21:18:26,DMO_1001000,4632,WHO,Metformin,2022-11-18 08:00:00,18
Notuv - Denk Pharma,2022-06-09 22:50:42,DMO_1001000,4071,Red Cross,Metformin,2022-01-06 08:00:00,15
Notuv - Denk Pharma,2022-06-09 23:11:13,DMO_1001000,4474,Red Cross,Metformin,2023-01-12 08:00:00,31
Notuv - Denk Pharma,2022-06-10 16:08:43,DMO_1001000,4021,Bill Gates Foundation,Metformin,2022-06-07 08:00:00,22
Notuv - Denk Pharma,2022-06-10 23:52:22,DMO_1001000,2816,WHO,Metformin,2022-01-15 08:00:00,59
Notuv - Denk Pharma,2022-06-11 02:19:25,DMO_1001000,4424,Bill Gates Foundation,Metformin,2023-03-23 08:00:00,6
Notuv - Denk Pharma,2022-06-11 05:43:58,DMO_1001000,4313,Red Cross,Metformin,2022-01-06 08:00:00,1
Notuv - Denk Pharma,2022-06-11 07:47:46,DMO_1001000,2262,Red Cross,Metformin,2023-07-06 08:00:00,21
Notuv - Denk Pharma,2022-06-11 08:11:43,DMO_1001000,1398,Bill Gates Foundation,Metformin,2023-02-10 08:00:00,19
Notuv - Denk Pharma,2022-06-11 11:47:42,DMO_1001000,1289,Red Cross,Metformin,2023-03-29 08:00:00,7
Notuv - Denk Pharma,2022-06-11 18:19:56,DMO_1001000,1346,WHO,Metformin,2021-12-26 08:00:00,21
Notuv - Denk Pharma,2022-06-11 21:26:42,DMO_1001000,3628,Bill Gates Foundation,Metformin,2022-08-13 08:00:00,1
Notuv - Denk Pharma,2022-06-11 22:40:55,DMO_1001000,2887,Bill Gates Foundation,Metformin,2021-12-05 08:00:00,22
Notuv - Denk Pharma,2022-06-12 07:21:12,DMO_1001000,1979,WHO,Metformin,2022-04-25 08:00:00,20
Notuv - Denk Pharma,2022-06-12 11:41:10,DMO_1001000,3979,Red Cross,Metformin,2023-04-22 08:00:00,31
Notuv - Denk Pharma,2022-06-12 16:41:54,DMO_1001000,1752,WHO,Metformin,2023-03-12 08:00:00,36
Notuv - Denk Pharma,2022-06-13 02:46:28,DMO_1001000,2621,Red Cross,Metformin,2022-03-06 08:00:00,43
Notuv - Denk Pharma,2022-06-13 07:34:39,DMO_1001000,3314,Red Cross,Metformin,2021-12-10 08:00:00,29
Notuv - Denk Pharma,2022-06-13 08:35:19,DMO_1001000,3503,Bill Gates Foundation,Metformin,2021-12-22 08:00:00,31
Notuv - Denk Pharma,2022-06-13 09:05:36,DMO_1001000,3723,WHO,Metformin,2023-03-16 08:00:00,9
Notuv - Denk Pharma,2022-06-13 12:03:04,DMO_1001000,4315,Bill Gates Foundation,Metformin,2022-09-20 08:00:00,28
Notuv - Denk Pharma,2022-06-14 03:04:41,DMO_1001000,3326,Bill Gates Foundation,Metformin,2022-09-04 08:00:00,16
Notuv - Denk Pharma,2022-06-14 03:31:48,DMO_1001000,3961,WHO,Metformin,2022-12-25 08:00:00,14
Notuv - Denk Pharma,2022-06-14 04:58:36,DMO_1001000,2604,Red Cross,Metformin,2022-10-25 08:00:00,35
Notuv - Denk Pharma,2022-06-14 10:55:06,DMO_1001000,4864,WHO,Metformin,2022-08-02 08:00:00,22
Notuv - Denk Pharma,2022-06-14 10:58:36,DMO_1001000,4792,WHO,Metformin,2021-12-23 08:00:00,46
Notuv - Denk Pharma,2022-06-14 18:13:17,DMO_1001000,2637,WHO,Metformin,2021-12-19 08:00:00,33
Notuv - Denk Pharma,2022-06-14 18:34:37,DMO_1001000,4508,Red Cross,Metformin,2023-06-25 08:00:00,39
Notuv - Denk Pharma,2022-06-15 11:34:44,DMO_1001000,1909,Red Cross,Metformin,2022-12-12 08:00:00,16
Notuv - Denk Pharma,2022-06-15 12:12:59,DMO_1001000,4168,Bill Gates Foundation,Metformin,2022-08-06 08:00:00,11
Notuv - Denk Pharma,2022-06-15 14:24:28,DMO_1001000,1924,WHO,Metformin,2021-11-08 08:00:00,3
Notuv - Denk Pharma,2022-06-15 22:42:54,DMO_1001000,2420,Bill Gates Foundation,Metformin,2022-04-03 08:00:00,35
Notuv - Denk Pharma,2022-06-16 16:38:26,DMO_1001000,2494,Bill Gates Foundation,Metformin,2022-05-30 08:00:00,25
Notuv - Denk Pharma,2022-06-16 18:07:30,DMO_1001000,3930,WHO,Metformin,2022-12-05 08:00:00,9
Notuv - Denk Pharma,2022-06-17 13:44:51,DMO_1001000,3765,Bill Gates Foundation,Metformin,2023-02-23 08:00:00,5
Notuv - Denk Pharma,2022-06-18 02:17:52,DMO_1001000,1091,Bill Gates Foundation,Metformin,2022-12-21 08:00:00,16
Notuv - Denk Pharma,2022-06-18 11:05:21,DMO_1001000,4170,WHO,Metformin,2023-07-16 08:00:00,30
Notuv - Denk Pharma,2022-06-18 11:43:12,DMO_1001000,2783,Red Cross,Metformin,2022-11-28 08:00:00,30
Notuv - Denk Pharma,2022-06-18 17:11:18,DMO_1001000,2993,WHO,Metformin,2023-04-19 08:00:00,42
Notuv - Denk Pharma,2022-06-19 00:04:04,DMO_1001000,2247,WHO,Metformin,2022-12-04 08:00:00,24
Notuv - Denk Pharma,2022-06-19 03:41:48,DMO_1001000,3453,Bill Gates Foundation,Metformin,2022-02-19 08:00:00,23
Notuv - Denk Pharma,2022-06-19 03:44:52,DMO_1001000,1643,WHO,Metformin,2022-01-07 08:00:00,7
Notuv - Denk Pharma,2022-06-19 07:47:43,DMO_1001000,2457,WHO,Metformin,2022-12-23 08:00:00,31
Notuv - Denk Pharma,2022-06-19 11:37:40,DMO_1001000,1066,Bill Gates Foundation,Metformin,2022-09-30 08:00:00,1
Notuv - Denk Pharma,2022-06-19 20:06:22,DMO_1001000,3403,Red Cross,Metformin,2022-12-14 08:00:00,12
Notuv - Denk Pharma,2022-06-20 01:36:20,DMO_1001000,4128,Red Cross,Metformin,2023-02-14 08:00:00,17
Notuv - Denk Pharma,2022-06-20 07:35:24,DMO_1001000,4552,Red Cross,Metformin,2022-01-31 08:00:00,34
Notuv - Denk Pharma,2022-06-20 10:13:02,DMO_1001000,2807,Bill Gates Foundation,Metformin,2022-06-30 08:00:00,21
Notuv - Denk Pharma,2022-06-20 17:23:53,DMO_1001000,3434,Bill Gates Foundation,Metformin,2021-12-18 08:00:00,28
Notuv - Denk Pharma,2022-06-20 18:47:13,DMO_1001000,3459,Bill Gates Foundation,Metformin,2022-04-18 08:00:00,22
Notuv - Denk Pharma,2022-06-21 17:02:58,DMO_1001000,3205,Red Cross,Metformin,2021-11-13 08:00:00,46
Notuv - Denk Pharma,2022-06-21 20:11:09,DMO_1001000,4233,Bill Gates Foundation,Metformin,2022-11-07 08:00:00,19
Notuv - Denk Pharma,2022-06-21 22:00:41,DMO_1001000,3521,Bill Gates Foundation,Metformin,2022-09-24 08:00:00,27
Notuv - Denk Pharma,2022-06-22 00:15:52,DMO_1001000,1878,Bill Gates Foundation,Metformin,2022-03-03 08:00:00,1
Notuv - Denk Pharma,2022-06-22 01:10:46,DMO_1001000,3892,WHO,Metformin,2022-08-01 08:00:00,74
Notuv - Denk Pharma,2022-06-22 01:55:45,DMO_1001000,4808,WHO,Metformin,2023-01-25 08:00:00,1
Notuv - Denk Pharma,2022-06-22 13:02:07,DMO_1001000,2860,Red Cross,Metformin,2022-08-07 08:00:00,57
Notuv - Denk Pharma,2022-06-22 16:45:59,DMO_1001000,3574,Red Cross,Metformin,2022-01-31 08:00:00,25
Notuv - Denk Pharma,2022-06-22 17:40:14,DMO_1001000,4123,Bill Gates Foundation,Metformin,2023-02-25 08:00:00,41
Notuv - Denk Pharma,2022-06-22 20:50:32,DMO_1001000,4163,WHO,Metformin,2023-05-29 08:00:00,13
Notuv - Denk Pharma,2022-06-23 02:35:13,DMO_1001000,3414,WHO,Metformin,2022-10-20 08:00:00,11
Notuv - Denk Pharma,2022-06-23 03:26:20,DMO_1001000,3080,WHO,Metformin,2022-08-29 08:00:00,31
Notuv - Denk Pharma,2022-06-23 06:42:59,DMO_1001000,4760,WHO,Metformin,2022-12-30 08:00:00,37
Notuv - Denk Pharma,2022-06-23 10:23:47,DMO_1001000,2377,WHO,Metformin,2022-09-30 08:00:00,41
Notuv - Denk Pharma,2022-06-23 10:59:29,DMO_1001000,3564,WHO,Metformin,2023-03-07 08:00:00,7
Notuv - Denk Pharma,2022-06-23 17:42:07,DMO_1001000,3770,Bill Gates Foundation,Metformin,2022-01-11 08:00:00,34
Notuv - Denk Pharma,2022-06-24 01:43:35,DMO_1001000,3518,WHO,Metformin,2022-01-31 08:00:00,47
Notuv - Denk Pharma,2022-06-24 12:03:52,DMO_1001000,4042,Bill Gates Foundation,Metformin,2022-10-30 08:00:00,44
Notuv - Denk Pharma,2022-06-24 16:08:41,DMO_1001000,2472,WHO,Metformin,2022-01-02 08:00:00,13
Notuv - Denk Pharma,2022-06-24 19:13:42,DMO_1001000,1984,WHO,Metformin,2022-09-28 08:00:00,22
Notuv - Denk Pharma,2022-06-24 22:46:40,DMO_1001000,1269,Red Cross,Metformin,2022-08-01 08:00:00,32
Notuv - Denk Pharma,2022-06-25 08:38:08,DMO_1001000,1027,Bill Gates Foundation,Metformin,2023-04-25 08:00:00,25
Notuv - Denk Pharma,2022-06-26 02:05:14,DMO_1001000,3821,Red Cross,Metformin,2022-07-08 08:00:00,1
Notuv - Denk Pharma,2022-06-26 02:53:10,DMO_1001000,1220,Red Cross,Metformin,2023-01-31 08:00:00,38
Notuv - Denk Pharma,2022-06-27 10:29:54,DMO_1001000,4960,Bill Gates Foundation,Metformin,2022-11-02 08:00:00,21
Notuv - Denk Pharma,2022-06-27 18:46:31,DMO_1001000,4439,Bill Gates Foundation,Metformin,2023-05-26 08:00:00,39
Notuv - Denk Pharma,2022-06-27 22:41:21,DMO_1001000,4831,Bill Gates Foundation,Metformin,2023-05-08 08:00:00,29
Notuv - Denk Pharma,2022-06-28 05:50:00,DMO_1001000,3675,Red Cross,Metformin,2022-01-11 08:00:00,35
Notuv - Denk Pharma,2022-06-28 09:29:49,DMO_1001000,2824,Red Cross,Metformin,2022-04-22 08:00:00,15
Notuv - Denk Pharma,2022-06-28 09:48:02,DMO_1001000,2168,Bill Gates Foundation,Metformin,2023-06-01 08:00:00,22
